user_id,age,travel_type,region_visited,spending_usd,num_reviews,days_trip,social_shares,satisfaction_score,would_recommend
U1781,18,Turismo,Selva,371.51,6,12,5,4.29,1
U1782,55,Turismo,Sierra,301.35,1,9,3,4.7,1
U1783,32,Familiar,Sierra,341.29,18,11,2,4.4,1
U1784,51,Pareja,Sierra,337.15,11,9,1,4.58,1
U1785,52,Turismo,Sierra,499.55,3,11,4,4.57,1
U1786,42,Familiar,Selva,443.48,13,13,5,4.03,1
U1787,41,Turismo,Costa,429.1,17,11,3,4.8,1
U1788,29,Turismo,Costa,507.99,18,14,6,5.0,1
U1789,35,Turismo,Selva,387.17,14,11,5,4.31,1
U1790,32,Turismo,Sierra,158.61,7,3,4,3.84,1
U1791,61,Turismo,Sierra,314.47,7,11,4,3.68,0
U1792,33,Turismo,Costa,219.5,14,4,2,3.42,1
U1793,44,Negocios,Costa,318.29,15,5,3,4.15,1
U1794,25,Turismo,Sierra,241.21,12,2,6,3.73,1
U1795,63,Negocios,Sierra,273.91,12,5,3,4.2,1
U1796,42,Turismo,Costa,302.76,8,6,1,4.3,0
U1797,34,Turismo,Costa,232.04,16,4,5,3.51,1
U1798,46,Familiar,Selva,392.56,9,12,3,4.75,1
U1799,25,Familiar,Costa,357.5,2,11,1,4.95,1
U1800,32,Familiar,Selva,143.08,14,3,2,3.17,1
U1801,44,Turismo,Costa,550.92,16,14,2,4.99,1
U1802,63,Familiar,Sierra,314.09,5,7,1,4.18,1
U1803,24,Turismo,Selva,327.85,5,9,4,3.91,0
U1804,20,Negocios,Sierra,418.81,18,8,3,4.39,1
U1805,46,Negocios,Costa,517.23,18,12,5,4.49,1
U1806,61,Turismo,Sierra,331.7,5,2,2,3.89,0
U1807,41,Turismo,Costa,248.68,11,5,2,4.12,1
U1808,20,Turismo,Costa,244.14,13,4,1,4.21,0
U1809,37,Familiar,Selva,338.08,3,7,5,3.99,1
U1810,63,Negocios,Sierra,455.3,17,10,4,3.96,1
U1811,32,Negocios,Sierra,375.29,18,10,3,4.33,1
U1812,42,Pareja,Costa,278.59,14,8,5,4.07,1
U1813,47,Negocios,Costa,401.18,12,13,2,5.0,1
U1814,31,Turismo,Costa,431.06,14,10,4,4.7,1
U1815,24,Turismo,Sierra,381.02,18,9,1,4.23,1
U1816,34,Turismo,Sierra,274.67,2,6,0,3.8,0
U1817,61,Negocios,Sierra,360.26,7,10,3,3.86,1
U1818,37,Negocios,Selva,319.11,15,8,3,4.21,1
U1819,53,Negocios,Costa,345.27,10,6,6,4.17,1
U1820,26,Turismo,Costa,310.52,15,9,2,4.25,1
U1821,55,Turismo,Costa,267.08,17,8,4,4.16,1
U1822,39,Negocios,Costa,463.03,11,10,2,4.69,1
U1823,19,Turismo,Costa,395.66,2,11,1,4.02,1
U1824,41,Familiar,Selva,190.47,18,2,5,4.03,1
U1825,25,Negocios,Costa,494.62,4,14,4,4.64,1
U1826,28,Turismo,Selva,322.75,9,10,1,4.1,1
U1827,30,Turismo,Costa,365.28,17,8,2,4.72,1
U1828,34,Turismo,Selva,175.3,17,2,5,3.98,1
U1829,25,Turismo,Sierra,250.72,17,2,1,3.09,1
U1830,38,Turismo,Selva,206.63,16,6,3,3.72,1
U1831,35,Familiar,Costa,372.51,8,9,5,4.78,1
U1832,47,Familiar,Sierra,360.63,15,10,2,4.07,1
U1833,35,Turismo,Selva,403.62,1,13,2,4.7,1
U1834,63,Familiar,Costa,344.1,19,7,3,4.57,1
U1835,64,Turismo,Costa,431.43,15,13,2,4.77,1
U1836,48,Turismo,Costa,484.37,9,14,3,4.59,1
U1837,55,Turismo,Selva,457.7,5,11,2,4.59,1
U1838,49,Negocios,Sierra,478.42,16,13,4,4.86,1
U1839,28,Familiar,Sierra,295.95,13,9,3,4.38,1
U1840,62,Turismo,Costa,278.45,16,7,4,3.95,1
U1841,42,Turismo,Costa,439.59,11,12,5,4.55,1
U1842,50,Pareja,Selva,345.23,13,7,3,4.11,1
U1843,55,Negocios,Costa,241.55,6,5,1,3.95,1
U1844,58,Turismo,Sierra,426.52,17,12,1,4.72,1
U1845,25,Negocios,Selva,292.89,5,6,2,3.74,0
U1846,28,Familiar,Costa,233.2,17,3,3,3.75,1
U1847,39,Familiar,Sierra,179.93,1,4,5,3.97,1
U1848,41,Turismo,Costa,168.12,5,4,2,3.59,1
U1849,58,Turismo,Sierra,325.89,5,13,1,4.54,1
U1850,34,Turismo,Costa,421.91,7,12,7,4.65,1
U1851,29,Familiar,Sierra,215.11,16,6,5,4.23,1
U1852,63,Turismo,Costa,390.15,18,6,2,3.98,1
U1853,49,Turismo,Costa,338.24,6,7,2,4.27,1
U1854,32,Pareja,Sierra,224.22,2,6,2,3.54,0
U1855,33,Turismo,Costa,495.61,13,13,2,4.48,1
U1856,39,Negocios,Sierra,362.41,10,7,1,3.82,1
U1857,45,Turismo,Costa,410.91,11,9,3,4.31,1
U1858,37,Pareja,Sierra,176.25,2,3,2,3.88,0
U1859,50,Turismo,Costa,296.9,8,5,6,3.87,1
U1860,27,Negocios,Sierra,522.85,19,14,6,4.36,1
U1861,57,Turismo,Costa,384.08,17,7,2,4.36,1
U1862,49,Turismo,Costa,362.66,16,13,5,4.58,1
U1863,50,Negocios,Costa,272.43,10,6,1,3.9,0
U1864,19,Turismo,Sierra,152.24,5,2,3,3.36,1
U1865,50,Pareja,Costa,465.4,14,10,5,4.92,1
U1866,50,Turismo,Selva,263.43,19,4,2,3.93,1
U1867,58,Turismo,Selva,261.22,4,3,2,3.85,0
U1868,30,Turismo,Costa,396.01,16,10,0,4.14,1
U1869,47,Negocios,Sierra,346.52,15,8,3,4.96,1
U1870,50,Familiar,Costa,240.15,9,6,5,4.6,1
U1871,30,Turismo,Costa,416.52,3,13,2,4.84,1
U1872,43,Turismo,Sierra,309.11,9,7,4,3.62,1
U1873,39,Turismo,Sierra,406.42,18,13,1,4.75,1
U1874,56,Turismo,Sierra,374.97,4,12,4,4.2,1
U1875,19,Turismo,Costa,250.81,19,5,3,3.89,1
U1876,55,Negocios,Costa,164.18,4,2,5,3.12,1
U1877,56,Familiar,Costa,263.59,9,5,5,3.9,1
U1878,43,Pareja,Sierra,350.05,1,10,0,4.33,0
U1879,63,Turismo,Sierra,160.2,1,2,1,3.72,1
U1880,32,Pareja,Sierra,348.03,19,11,3,4.45,1
U1881,51,Negocios,Costa,239.18,3,4,3,4.07,1
U1882,59,Turismo,Costa,327.73,10,6,6,4.14,1
U1883,61,Turismo,Costa,360.3,12,8,0,4.2,1
U1884,57,Turismo,Costa,295.85,18,10,4,4.38,1
U1885,28,Turismo,Costa,348.52,14,7,5,4.49,1
U1886,20,Turismo,Selva,271.07,10,4,1,3.74,1
U1887,23,Negocios,Selva,505.43,10,14,5,5.0,1
U1888,26,Turismo,Sierra,381.93,18,8,4,4.1,1
U1889,23,Negocios,Costa,224.71,1,5,2,3.61,0
U1890,26,Familiar,Costa,223.89,15,4,7,4.14,1
U1891,56,Negocios,Selva,417.28,8,8,2,4.27,0
U1892,48,Negocios,Costa,503.18,3,12,2,4.78,1
U1893,49,Turismo,Selva,412.8,18,12,2,4.81,1
U1894,58,Turismo,Costa,357.91,9,8,2,4.56,1
U1895,29,Familiar,Costa,295.63,16,5,5,3.91,1
U1896,25,Turismo,Selva,526.73,15,13,3,5.0,1
U1897,25,Turismo,Costa,345.02,5,8,0,3.47,0
U1898,45,Familiar,Sierra,356.02,13,12,0,5.0,1
U1899,37,Turismo,Sierra,192.86,7,3,1,3.45,1
U1900,64,Negocios,Costa,351.12,16,2,5,3.95,1
U1901,24,Turismo,Costa,375.92,7,13,5,4.58,1
U1902,28,Pareja,Sierra,219.17,16,3,1,3.7,1
U1903,37,Turismo,Sierra,376.77,13,5,5,4.0,1
U1904,33,Turismo,Costa,309.98,17,9,3,4.23,1
U1905,21,Negocios,Selva,102.53,9,4,5,3.8,1
U1906,23,Negocios,Costa,267.26,12,11,5,4.45,1
U1907,39,Turismo,Costa,265.82,13,7,2,3.79,1
U1908,43,Turismo,Costa,217.39,9,7,4,4.21,1
U1909,20,Negocios,Costa,512.93,5,14,1,5.0,1
U1910,58,Pareja,Costa,385.6,7,10,2,4.31,1
U1911,59,Familiar,Selva,265.5,1,10,4,4.57,1
U1912,31,Turismo,Costa,181.33,4,5,5,3.77,1
U1913,28,Familiar,Costa,434.2,4,10,1,4.8,1
U1914,35,Negocios,Costa,470.73,16,14,1,4.77,1
U1915,29,Turismo,Sierra,377.22,5,7,1,3.38,0
U1916,40,Turismo,Selva,272.61,4,3,1,3.54,0
U1917,29,Familiar,Costa,336.88,6,11,1,4.94,1
U1918,30,Familiar,Costa,460.73,3,12,2,5.0,1
U1919,42,Turismo,Costa,333.68,8,7,2,3.83,1
U1920,62,Pareja,Costa,118.57,17,3,5,3.88,1
U1921,36,Negocios,Costa,281.87,18,9,2,4.12,1
U1922,63,Familiar,Costa,382.98,18,5,5,4.15,1
U1923,53,Pareja,Costa,236.93,12,6,4,4.64,1
U1924,62,Negocios,Sierra,370.55,1,9,6,3.88,1
U1925,25,Familiar,Costa,407.1,12,12,6,5.0,1
U1926,46,Negocios,Selva,359.16,11,9,6,3.94,1
U1927,49,Turismo,Selva,432.62,13,13,1,4.56,1
U1928,61,Turismo,Sierra,487.11,3,13,2,4.35,1
U1929,35,Turismo,Costa,352.48,8,7,5,3.88,1
U1930,23,Pareja,Costa,266.99,3,5,5,4.14,1
U1931,35,Turismo,Costa,149.21,17,2,2,3.72,1
U1932,36,Turismo,Sierra,410.41,13,13,5,4.81,1
U1933,39,Familiar,Costa,248.96,10,8,4,4.39,1
U1934,54,Pareja,Selva,333.25,17,9,3,4.78,1
U1935,49,Negocios,Selva,283.87,3,10,2,4.15,1
U1936,58,Pareja,Costa,227.6,13,3,2,3.98,1
U1937,20,Negocios,Sierra,209.24,6,2,2,3.11,0
U1938,45,Familiar,Costa,311.36,14,5,2,4.19,1
U1939,27,Turismo,Costa,400.06,10,14,3,4.86,1
U1940,52,Negocios,Costa,225.7,16,6,6,3.93,1
U1941,46,Turismo,Costa,470.65,18,11,1,4.75,1
U1942,32,Turismo,Selva,370.41,13,13,4,4.15,1
U1943,50,Turismo,Costa,297.0,10,2,1,3.93,0
U1944,24,Negocios,Costa,237.12,6,6,2,4.01,1
U1945,29,Turismo,Sierra,259.69,10,7,4,3.52,1
U1946,47,Pareja,Sierra,281.02,5,4,2,3.95,0
U1947,38,Turismo,Costa,466.32,6,13,2,4.27,0
U1948,48,Negocios,Selva,409.83,7,8,6,4.27,1
U1949,41,Turismo,Sierra,210.97,11,7,4,4.3,1
U1950,37,Negocios,Costa,287.78,16,5,1,4.23,1
U1951,54,Familiar,Costa,236.58,12,4,1,4.38,1
U1952,21,Familiar,Costa,229.48,12,6,3,3.99,1
U1953,45,Turismo,Selva,332.95,5,4,3,4.4,1
U1954,61,Turismo,Sierra,406.18,16,11,3,4.78,1
U1955,37,Familiar,Selva,369.05,6,10,4,4.29,1
U1956,41,Turismo,Costa,394.89,9,10,0,4.35,0
U1957,49,Familiar,Costa,219.12,5,7,3,4.66,1
U1958,58,Turismo,Costa,398.64,16,14,3,5.0,1
U1959,53,Familiar,Costa,400.0,18,12,2,4.52,1
U1960,51,Turismo,Sierra,321.35,19,7,5,3.69,1
U1961,53,Turismo,Sierra,502.58,12,13,2,4.61,1
U1962,19,Pareja,Costa,216.85,2,5,4,3.23,1
U1963,32,Turismo,Costa,205.43,10,5,3,3.87,1
U1964,51,Turismo,Costa,241.73,12,3,1,4.19,1
U1965,53,Negocios,Costa,387.62,14,11,1,4.09,1
U1966,23,Turismo,Costa,165.03,18,5,3,3.82,1
U1967,56,Turismo,Costa,304.05,19,9,1,4.08,1
U1968,59,Negocios,Costa,451.98,6,14,3,5.0,1
U1969,29,Negocios,Costa,386.7,5,11,7,4.35,1
U1970,20,Turismo,Costa,221.15,16,3,2,4.25,1
U1971,62,Familiar,Costa,307.18,14,10,4,4.44,1
U1972,35,Turismo,Sierra,187.89,13,2,2,3.71,0
U1973,57,Negocios,Costa,508.42,2,14,2,4.99,1
U1974,38,Turismo,Selva,72.28,2,3,2,3.25,0
U1975,32,Negocios,Costa,202.54,12,3,1,3.52,1
U1976,50,Turismo,Costa,333.53,1,12,2,4.56,0
U1977,52,Negocios,Costa,459.46,19,14,4,4.69,1
U1978,43,Negocios,Costa,230.29,16,7,2,3.8,1
U1979,25,Negocios,Selva,334.46,7,8,2,4.51,0
U1980,53,Turismo,Costa,542.4,7,14,0,5.0,0
U1981,47,Negocios,Selva,189.9,16,4,1,3.77,1
U1982,40,Turismo,Selva,374.91,6,12,3,4.23,0
U1983,59,Turismo,Sierra,348.7,18,10,4,4.14,1
U1984,61,Turismo,Sierra,299.25,1,6,3,3.82,0
U1985,31,Turismo,Sierra,232.36,1,6,4,3.87,0
U1986,31,Familiar,Costa,397.62,14,12,3,5.0,1
U1987,19,Negocios,Sierra,405.37,6,13,7,4.45,1
U1988,54,Turismo,Costa,237.77,6,5,1,3.69,0
U1989,22,Negocios,Costa,388.71,4,10,3,4.71,1
U1990,55,Negocios,Costa,377.53,12,9,0,4.42,1
U1991,62,Turismo,Sierra,365.01,18,13,3,3.95,1
U1992,58,Turismo,Selva,277.42,10,5,4,3.16,1
U1993,64,Familiar,Costa,418.38,3,5,2,4.68,1
U1994,31,Turismo,Selva,293.87,3,3,1,3.49,0
U1995,56,Pareja,Costa,340.1,8,10,3,4.51,1
U1996,42,Negocios,Costa,245.47,1,4,5,3.66,1
U1997,37,Negocios,Costa,259.42,18,5,6,4.01,1
U1998,19,Negocios,Costa,350.73,15,8,4,4.19,1
U1999,56,Negocios,Costa,373.3,17,11,0,5.0,1
U2000,23,Turismo,Sierra,336.51,11,9,4,4.41,1
U2001,34,Turismo,Selva,313.43,13,9,2,4.48,1
U2002,42,Negocios,Costa,315.87,10,5,2,4.09,1
U2003,45,Pareja,Costa,343.3,13,8,2,4.53,1
U2004,19,Familiar,Selva,410.34,17,11,3,4.7,1
U2005,52,Turismo,Sierra,255.36,1,2,3,4.05,0
U2006,54,Negocios,Costa,367.19,16,7,4,4.26,1
U2007,22,Negocios,Costa,357.76,16,7,1,3.85,1
U2008,18,Negocios,Selva,365.69,3,7,1,3.48,0
U2009,57,Negocios,Sierra,516.98,2,13,2,5.0,1
U2010,29,Turismo,Costa,168.33,6,3,3,3.83,1
U2011,53,Negocios,Costa,335.04,11,9,3,4.48,1
U2012,62,Turismo,Selva,318.76,3,6,5,4.38,1
U2013,40,Pareja,Costa,239.04,1,6,3,3.48,0
U2014,64,Turismo,Selva,198.49,11,3,0,3.44,1
U2015,48,Pareja,Costa,270.82,13,5,5,3.92,1
U2016,28,Negocios,Sierra,427.34,5,13,1,4.73,1
U2017,27,Turismo,Costa,375.49,18,10,2,4.24,1
U2018,20,Turismo,Costa,314.92,15,10,5,3.97,1
U2019,31,Negocios,Selva,303.65,18,7,4,3.59,1
U2020,33,Negocios,Costa,423.33,15,12,1,4.99,1
U2021,27,Turismo,Sierra,452.94,7,10,4,4.18,1
U2022,46,Turismo,Costa,247.66,17,5,10,3.78,1
U2023,27,Turismo,Costa,384.12,8,12,3,4.76,1
U2024,29,Turismo,Costa,230.09,13,2,3,3.55,1
U2025,47,Turismo,Sierra,57.92,16,3,7,2.75,1
U2026,58,Negocios,Costa,445.2,10,14,4,4.32,1
U2027,18,Turismo,Costa,168.75,14,2,2,3.62,0
U2028,22,Negocios,Costa,363.02,6,9,5,4.53,1
U2029,37,Negocios,Sierra,434.5,7,10,3,4.31,1
U2030,25,Pareja,Sierra,471.97,6,11,2,4.62,1
U2031,60,Turismo,Costa,451.2,17,13,5,4.27,1
U2032,29,Familiar,Costa,227.95,8,7,3,3.84,1
U2033,18,Turismo,Selva,190.95,12,3,5,4.21,1
U2034,37,Turismo,Costa,285.31,4,7,4,4.49,0
U2035,45,Negocios,Selva,390.55,10,10,2,4.51,1
U2036,60,Negocios,Selva,441.66,6,13,3,4.34,1
U2037,54,Negocios,Sierra,204.46,7,4,2,3.54,0
U2038,64,Familiar,Costa,309.61,8,10,4,4.62,1
U2039,54,Turismo,Selva,173.23,3,3,3,3.89,1
U2040,29,Turismo,Sierra,371.36,8,12,2,4.46,1
U2041,54,Turismo,Sierra,364.39,15,6,3,4.19,1
U2042,61,Pareja,Costa,378.15,1,12,2,4.51,0
U2043,45,Negocios,Costa,219.66,13,3,3,4.03,1
U2044,64,Turismo,Costa,376.18,18,8,2,4.44,1
U2045,32,Turismo,Sierra,426.37,15,12,3,4.47,1
U2046,23,Familiar,Sierra,340.11,7,11,4,4.31,1
U2047,61,Pareja,Costa,421.45,15,10,2,4.51,1
U2048,37,Negocios,Costa,345.46,3,8,0,3.97,0
U2049,31,Familiar,Costa,329.57,14,13,0,4.8,1
U2050,19,Familiar,Sierra,345.6,4,6,1,4.32,1
U2051,26,Negocios,Selva,304.76,4,5,2,3.14,0
U2052,54,Turismo,Costa,455.77,3,13,1,4.69,1
U2053,37,Turismo,Costa,342.83,5,5,1,3.78,0
U2054,43,Pareja,Costa,436.93,11,11,4,4.77,1
U2055,46,Negocios,Sierra,406.37,8,9,0,4.45,1
U2056,18,Familiar,Sierra,446.23,2,11,3,4.61,1
U2057,52,Turismo,Selva,498.92,16,14,3,4.86,1
U2058,23,Familiar,Costa,304.87,10,11,1,4.84,1
U2059,54,Turismo,Selva,310.84,18,11,2,4.1,1
U2060,22,Turismo,Costa,436.95,7,11,2,5.0,1
U2061,50,Familiar,Sierra,455.99,5,11,0,4.54,0
U2062,31,Familiar,Costa,159.18,7,2,3,4.36,1
U2063,29,Familiar,Selva,227.63,6,6,3,3.99,1
U2064,59,Negocios,Sierra,229.79,1,3,3,3.36,0
U2065,37,Turismo,Sierra,388.47,11,14,3,4.37,1
U2066,41,Negocios,Selva,408.18,13,12,1,4.09,1
U2067,60,Turismo,Costa,354.44,12,10,3,4.64,1
U2068,51,Turismo,Costa,316.53,1,8,4,3.75,1
U2069,42,Turismo,Selva,488.63,15,11,2,4.94,1
U2070,46,Turismo,Costa,318.27,1,9,2,4.01,1
U2071,56,Pareja,Costa,308.2,3,7,7,4.42,1
U2072,48,Negocios,Costa,306.58,15,10,1,4.32,1
U2073,64,Turismo,Sierra,352.55,9,7,10,4.14,1
U2074,60,Turismo,Costa,318.77,14,8,1,4.06,1
U2075,40,Negocios,Costa,386.67,8,8,0,4.48,1
U2076,61,Negocios,Costa,249.34,4,10,3,4.24,0
U2077,55,Pareja,Costa,413.72,6,12,3,4.19,1
U2078,37,Familiar,Selva,356.58,1,9,3,4.17,1
U2079,40,Pareja,Selva,506.64,18,14,3,4.55,1
U2080,62,Pareja,Sierra,162.34,6,2,4,3.2,0
U2081,33,Negocios,Costa,300.44,14,5,1,4.43,1
U2082,59,Turismo,Selva,301.38,11,8,3,4.0,1
U2083,25,Turismo,Sierra,421.32,17,12,5,4.21,1
U2084,38,Turismo,Costa,396.07,9,9,2,4.29,0
U2085,18,Turismo,Selva,281.26,7,8,3,3.81,1
U2086,25,Turismo,Sierra,475.88,14,13,2,4.52,1
U2087,46,Turismo,Sierra,255.62,17,4,1,3.39,1
U2088,49,Turismo,Sierra,244.41,8,5,2,3.49,1
U2089,55,Negocios,Costa,405.44,16,13,5,4.89,1
U2090,22,Turismo,Costa,222.71,12,8,3,4.1,1
U2091,64,Turismo,Sierra,345.96,12,9,1,4.1,0
U2092,39,Turismo,Costa,311.15,5,8,1,4.22,0
U2093,64,Negocios,Costa,337.49,5,7,5,4.21,1
U2094,51,Familiar,Sierra,399.09,14,10,2,4.54,1
U2095,18,Negocios,Sierra,425.7,6,10,3,4.51,1
U2096,43,Turismo,Costa,471.97,7,12,5,4.88,1
U2097,60,Familiar,Sierra,618.84,17,14,0,4.77,1
U2098,27,Turismo,Selva,353.44,9,8,5,4.07,1
U2099,47,Turismo,Sierra,306.95,13,9,3,3.61,1
U2100,35,Turismo,Costa,346.84,9,7,1,4.43,1
U2101,34,Turismo,Costa,274.73,16,2,2,4.08,1
U2102,43,Familiar,Costa,218.18,4,2,3,3.85,1
U2103,25,Familiar,Costa,199.32,2,7,4,4.21,0
U2104,64,Turismo,Costa,244.43,13,3,4,3.21,1
U2105,57,Turismo,Costa,318.48,13,9,3,4.58,1
U2106,29,Negocios,Costa,128.34,19,2,2,3.77,1
U2107,44,Turismo,Selva,470.4,12,14,1,4.99,1
U2108,25,Turismo,Costa,140.37,4,3,6,4.08,1
U2109,42,Turismo,Sierra,401.13,10,9,5,3.89,1
U2110,63,Turismo,Sierra,475.39,16,13,0,4.87,1
U2111,21,Turismo,Costa,301.2,19,7,1,4.6,1
U2112,50,Negocios,Selva,411.34,8,13,3,4.02,1
U2113,18,Turismo,Sierra,385.21,6,11,5,4.27,1
U2114,36,Turismo,Costa,166.11,4,3,1,3.57,0
U2115,48,Familiar,Sierra,212.81,7,3,3,4.13,1
U2116,33,Negocios,Costa,274.41,14,12,5,3.63,1
U2117,31,Turismo,Sierra,332.19,13,8,1,4.61,1
U2118,22,Pareja,Costa,289.03,5,6,3,4.04,0
U2119,58,Negocios,Selva,325.57,9,6,2,4.23,1
U2120,43,Turismo,Costa,364.96,3,9,5,4.36,1
U2121,45,Negocios,Sierra,487.72,10,13,4,4.77,1
U2122,19,Turismo,Costa,466.2,15,13,1,4.09,1
U2123,23,Turismo,Sierra,379.58,17,8,6,4.04,1
U2124,26,Turismo,Sierra,569.92,6,13,2,5.0,1
U2125,50,Turismo,Costa,393.19,3,10,2,4.57,1
U2126,58,Familiar,Sierra,270.3,18,5,4,3.6,1
U2127,42,Negocios,Costa,453.76,5,11,1,4.68,1
U2128,30,Negocios,Selva,237.68,13,5,3,3.48,1
U2129,26,Familiar,Costa,210.7,1,3,3,3.8,0
U2130,30,Turismo,Selva,259.93,17,4,3,3.26,1
U2131,48,Familiar,Selva,198.06,3,2,3,3.98,0
U2132,58,Turismo,Costa,197.83,19,2,4,4.03,1
U2133,28,Familiar,Costa,372.74,12,8,4,5.0,1
U2134,21,Turismo,Costa,198.51,8,6,3,3.45,0
U2135,51,Familiar,Selva,340.55,8,4,3,4.41,1
U2136,55,Pareja,Costa,352.05,15,8,4,4.55,1
U2137,63,Turismo,Sierra,196.64,11,3,3,3.37,1
U2138,21,Negocios,Selva,320.28,1,4,2,3.57,0
U2139,55,Turismo,Costa,199.61,16,2,3,3.37,1
U2140,36,Negocios,Sierra,356.47,14,9,3,4.0,1
U2141,23,Negocios,Costa,205.92,7,3,2,3.82,1
U2142,51,Turismo,Costa,401.14,6,8,3,4.81,1
U2143,35,Turismo,Sierra,416.16,4,12,3,4.76,1
U2144,30,Turismo,Costa,344.27,8,10,4,3.9,1
U2145,58,Turismo,Costa,355.47,19,7,7,4.02,1
U2146,40,Turismo,Selva,275.81,3,3,3,4.09,1
U2147,36,Negocios,Costa,296.99,4,3,4,3.72,1
U2148,62,Negocios,Selva,403.87,13,10,3,4.29,1
U2149,28,Negocios,Selva,451.72,2,11,4,3.94,1
U2150,18,Turismo,Costa,337.01,11,9,4,4.67,1
U2151,41,Negocios,Costa,423.48,16,10,2,3.97,1
U2152,24,Turismo,Sierra,298.22,10,5,3,3.35,1
U2153,42,Turismo,Costa,287.62,15,5,3,4.34,1
U2154,38,Familiar,Costa,138.8,10,3,1,4.5,1
U2155,32,Negocios,Sierra,375.0,2,11,1,4.21,0
U2156,18,Turismo,Costa,192.15,6,2,2,3.67,1
U2157,29,Turismo,Selva,420.99,14,11,2,4.66,1
U2158,24,Familiar,Costa,581.1,2,14,4,5.0,1
U2159,32,Pareja,Costa,304.06,10,5,2,3.95,1
U2160,38,Negocios,Costa,353.91,17,11,2,4.31,1
U2161,36,Negocios,Selva,370.4,8,11,3,3.82,1
U2162,46,Familiar,Sierra,486.12,16,12,2,4.94,1
U2163,42,Turismo,Selva,323.76,14,9,1,4.07,1
U2164,50,Turismo,Costa,267.59,10,3,3,3.75,0
U2165,49,Turismo,Costa,466.93,13,14,2,4.53,1
U2166,52,Turismo,Costa,430.53,1,13,2,4.44,1
U2167,61,Pareja,Costa,391.18,10,12,2,4.77,1
U2168,55,Pareja,Sierra,197.65,12,9,5,4.11,1
U2169,43,Familiar,Sierra,221.43,17,2,2,3.74,1
U2170,28,Turismo,Costa,141.83,14,2,2,3.45,1
U2171,52,Familiar,Selva,190.18,5,5,3,3.67,1
U2172,25,Negocios,Costa,340.14,19,8,3,4.56,1
U2173,63,Negocios,Selva,423.67,5,10,4,4.36,1
U2174,31,Familiar,Costa,198.47,15,6,3,4.31,1
U2175,27,Turismo,Costa,266.83,13,3,4,3.99,1
U2176,19,Negocios,Costa,393.69,17,13,3,4.55,1
U2177,63,Negocios,Costa,360.2,1,8,1,3.97,1
U2178,26,Familiar,Sierra,445.58,14,12,3,4.49,1
U2179,20,Turismo,Costa,206.33,4,3,3,4.1,0
U2180,38,Turismo,Costa,373.68,9,10,1,4.23,0
U2181,43,Negocios,Sierra,352.38,17,10,3,4.08,1
U2182,25,Familiar,Sierra,252.05,3,4,2,3.66,0
U2183,19,Familiar,Selva,473.8,13,14,0,4.58,1
U2184,23,Turismo,Costa,303.78,12,9,0,4.03,0
U2185,45,Turismo,Sierra,348.74,16,12,2,4.8,1
U2186,46,Negocios,Sierra,311.51,4,5,4,4.07,1
U2187,43,Pareja,Costa,249.08,18,4,2,3.74,1
U2188,42,Turismo,Costa,237.93,3,2,4,4.1,1
U2189,29,Pareja,Costa,249.79,17,6,1,3.95,1
U2190,22,Turismo,Costa,419.85,1,14,3,5.0,1
U2191,51,Familiar,Costa,366.04,19,12,3,5.0,1
U2192,54,Familiar,Costa,252.06,4,5,0,4.56,0
U2193,32,Turismo,Sierra,206.06,17,2,1,3.54,1
U2194,61,Pareja,Sierra,367.22,7,11,4,4.49,1
U2195,53,Turismo,Selva,428.21,2,9,3,4.31,1
U2196,32,Negocios,Sierra,317.86,12,9,1,3.53,1
U2197,60,Turismo,Costa,473.51,5,14,1,4.65,1
U2198,40,Familiar,Selva,305.82,16,9,4,4.08,1
U2199,23,Turismo,Selva,205.22,8,4,3,3.41,1
U2200,63,Negocios,Costa,301.22,8,7,6,4.69,1
U2201,61,Turismo,Sierra,397.22,13,13,5,4.78,1
U2202,60,Turismo,Selva,443.32,14,13,3,4.67,1
U2203,62,Turismo,Sierra,349.77,11,8,3,4.34,1
U2204,38,Turismo,Selva,426.86,6,10,2,3.79,0
U2205,40,Familiar,Costa,229.32,16,6,2,4.48,1
U2206,60,Negocios,Costa,380.58,15,10,1,4.74,1
U2207,33,Turismo,Costa,302.44,16,7,0,3.48,1
U2208,64,Turismo,Sierra,302.0,13,11,6,4.38,1
U2209,32,Negocios,Selva,337.97,12,11,1,3.8,1
U2210,42,Familiar,Selva,418.16,18,11,4,4.1,1
U2211,53,Pareja,Costa,193.46,18,5,4,4.23,1
U2212,28,Turismo,Costa,457.4,14,14,1,4.51,1
U2213,32,Familiar,Selva,88.32,2,2,5,3.36,1
U2214,21,Familiar,Sierra,189.29,2,2,2,4.08,1
U2215,38,Familiar,Costa,291.73,3,11,4,4.54,1
U2216,30,Negocios,Costa,253.09,8,6,1,3.95,1
U2217,39,Pareja,Sierra,439.18,11,14,3,4.52,1
U2218,36,Turismo,Sierra,245.03,12,4,8,3.79,1
U2219,51,Turismo,Costa,270.69,4,6,4,3.97,1
U2220,31,Negocios,Costa,221.52,9,6,0,3.98,0
U2221,21,Turismo,Selva,133.58,17,2,4,3.22,1
U2222,63,Negocios,Sierra,269.27,16,9,6,4.09,1
U2223,44,Negocios,Costa,293.64,17,6,2,4.18,1
U2224,46,Turismo,Costa,291.43,15,6,4,4.65,1
U2225,64,Familiar,Sierra,405.66,7,10,1,4.5,0
U2226,45,Familiar,Costa,324.97,10,9,1,4.54,1
